Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-02 00:00:00+00:00,2168.3686646551714,2202.645348876357,2166.878543555417,2187.74267578125,3209300,0.0,0.0
2020-01-03 00:00:00+00:00,2159.9234746549955,2172.342529296875,2132.104879983024,2172.342529296875,2920009,0.0,0.0
2020-01-06 00:00:00+00:00,2154.4590722517105,2154.4590722517105,2115.2146754290334,2131.111328125,2522988,0.0,0.0
2020-01-07 00:00:00+00:00,2125.1497905211877,2146.013671875,2104.285665484532,2146.013671875,3009192,0.0,0.0
2020-01-08 00:00:00+00:00,2121.175684542161,2151.975004486068,2089.3828695914,2139.05908203125,4460346,0.0,0.0
2020-01-09 00:00:00+00:00,2164.3941067280343,2165.387601757441,2113.2275287749876,2130.117431640625,3780963,0.0,0.0
2020-01-10 00:00:00+00:00,2132.6014210812928,2159.923388945827,2111.240667439519,2150.981689453125,4810294,0.0,0.0
2020-01-13 00:00:00+00:00,2154.458973610381,2173.335867068067,2111.240598354614,2171.348876953125,2660264,0.0,0.0
2020-01-14 00:00:00+00:00,2171.845163895694,2181.2837309938295,2148.9942937721953,2158.4326171875,3263718,0.0,0.0
2020-01-15 00:00:00+00:00,2154.4591040374416,2163.897673179113,2130.6144901660214,2147.50439453125,2651536,0.0,0.0
2020-01-16 00:00:00+00:00,2155.949473358874,2186.7485531222233,2149.491389555659,2161.413818359375,2263035,0.0,0.0
2020-01-17 00:00:00+00:00,2176.3167549673035,2245.3667378120545,2175.8198855608225,2230.96044921875,3972237,0.0,0.0
2020-01-20 00:00:00+00:00,2239.405469378975,2251.327654335437,2217.547845995434,2225.992919921875,1546787,0.0,0.0
2020-01-21 00:00:00+00:00,2209.1031158957235,2224.006030529046,2165.387867146926,2185.755126953125,2896928,0.0,0.0
2020-01-22 00:00:00+00:00,2199.6641909008285,2213.6627960588853,2170.8518614423256,2175.819580078125,2836900,0.0,0.0
2020-01-23 00:00:00+00:00,2158.4333097870913,2162.904160124432,2098.8218907282426,2100.31201171875,3519799,0.0,0.0
2020-01-24 00:00:00+00:00,2129.6211166700355,2145.839431933486,2114.2213322603134,2118.195556640625,2414991,0.0,0.0
2020-01-27 00:00:00+00:00,2043.1844601993375,2051.1326656824504,1991.9523214687658,2019.33984375,4706014,0.0,0.0
2020-01-28 00:00:00+00:00,2028.7781408661342,2053.616249197625,1996.9852013711268,2039.2100830078125,2844332,0.0,0.0
2020-01-29 00:00:00+00:00,2051.1322120259606,2066.035124471028,2031.7584502156585,2034.2423095703125,2741702,0.0,0.0
2020-01-30 00:00:00+00:00,1994.9982478325026,2040.2036128126126,1990.5272764296456,2017.8492431640625,2769166,0.0,0.0
