Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-02 00:00:00+00:00,2112.1527574169763,2153.1363177833255,2109.1539603169995,2152.13671875,405174,0.0,0.0
2020-01-03 00:00:00+00:00,2130.145457065467,2133.1442540486655,2100.15748723348,2111.153076171875,676678,0.0,0.0
2020-01-06 00:00:00+00:00,2096.1592154153964,2113.152399326728,2074.1680362360266,2090.16162109375,552657,0.0,0.0
2020-01-07 00:00:00+00:00,2109.1535809002476,2109.1535809002476,2083.1640107090598,2092.160400390625,581968,0.0,0.0
2020-01-08 00:00:00+00:00,2086.163157003012,2096.1591472138557,2067.17077560241,2074.16796875,609037,0.0,0.0
2020-01-09 00:00:00+00:00,2084.163991248659,2107.59965899301,2070.1696047366777,2096.1591796875,1311790,0.0,0.0
2020-01-10 00:00:00+00:00,2099.157924907385,2106.15511799041,2083.164340717615,2091.1611328125,665643,0.0,0.0
2020-01-13 00:00:00+00:00,2126.146797775377,2142.788069012317,2083.164046339391,2114.151611328125,1251535,0.0,0.0
2020-01-14 00:00:00+00:00,2122.148472211387,2122.148472211387,2078.1661204557104,2102.156494140625,1101647,0.0,0.0
2020-01-15 00:00:00+00:00,2090.161926355861,2124.1482991421353,2090.161926355861,2120.14990234375,589745,0.0,0.0
2020-01-16 00:00:00+00:00,2129.1457524146385,2134.1437471386166,2103.156179849953,2115.1513671875,581315,0.0,0.0
2020-01-17 00:00:00+00:00,2125.1473725710557,2158.134137996665,2123.1481746664736,2154.1357421875,906220,0.0,0.0
2020-01-20 00:00:00+00:00,2143.1397695367336,2156.1345535870964,2127.1461891670565,2136.142578125,333315,0.0,0.0
2020-01-21 00:00:00+00:00,2134.1435893190023,2134.1435893190023,2087.162442387858,2128.14599609375,827877,0.0,0.0
2020-01-22 00:00:00+00:00,2127.1468698359304,2140.1416580445143,2113.152482534378,2117.15087890625,769501,0.0,0.0
2020-01-23 00:00:00+00:00,2124.1478285408743,2124.1478285408743,2098.1582551093156,2103.15625,555886,0.0,0.0
2020-01-24 00:00:00+00:00,2125.1474923302353,2164.1318536664908,2114.151903235394,2161.133056640625,1143444,0.0,0.0
2020-01-27 00:00:00+00:00,2119.1499171401515,2171.1290660511363,2118.1503181226326,2144.139892578125,814184,0.0,0.0
2020-01-28 00:00:00+00:00,2124.14758335135,2167.1303344497537,2106.1548038217857,2131.144775390625,711510,0.0,0.0
2020-01-29 00:00:00+00:00,2138.1421245260467,2151.1369106966117,2132.1445309088626,2146.138916015625,557398,0.0,0.0
2020-01-30 00:00:00+00:00,2133.144691938502,2172.1290607227575,2112.15310874698,2120.14990234375,711993,0.0,0.0
2020-01-31 00:00:00+00:00,2130.145898414326,2148.1386840414766,2097.1591247645497,2106.155517578125,794074,0.0,0.0
2020-02-03 00:00:00+00:00,2109.1541493449577,2153.1365107530987,2104.9358703313983,2147.138916015625,737390,0.0,0.0
2020-02-04 00:00:00+00:00,2149.1380398495,2184.1240079400727,2149.1380398495,2173.12841796875,1128814,0.0,0.0
2020-02-05 00:00:00+00:00,2179.125420993172,2247.0981405470875,2166.1306363725703,2205.114990234375,1885740,0.0,0.0
2020-02-06 00:00:00+00:00,2222.108745569826,2232.104736328125,2157.5086791233475,2232.104736328125,706171,0.0,0.0
2020-02-07 00:00:00+00:00,2260.093371058479,2260.093371058479,2201.1170292219244,2214.11181640625,767161,0.0,0.0
2020-02-10 00:00:00+00:00,2215.11182039765,2217.1110187915106,2179.126249308157,2201.117431640625,482626,0.0,0.0
2020-02-11 00:00:00+00:00,2207.1147748161766,2249.097936293658,2207.1147748161766,2243.100341796875,556630,0.0,0.0
2020-02-12 00:00:00+00:00,2238.1024030868343,2243.433272939821,2197.118839653802,2220.109619140625,1349484,0.0,0.0
2020-02-13 00:00:00+00:00,2223.108138642565,2227.89113192181,2177.1265854152457,2198.1181640625,1042038,0.0,0.0
2020-02-14 00:00:00+00:00,2221.1085352806526,2222.1081340814094,2185.1229784534235,2197.1181640625,662159,0.0,0.0
2020-02-17 00:00:00+00:00,2197.11891461418,2202.3167813452064,2177.126931769647,2194.1201171875,1004143,0.0,0.0
2020-02-18 00:00:00+00:00,2178.126339777166,2202.1167170854046,2167.130750177557,2199.117919921875,438884,0.0,0.0
2020-02-19 00:00:00+00:00,2221.1092182487478,2227.1068128974844,2200.7772845341406,2220.109619140625,682718,0.0,0.0
2020-02-20 00:00:00+00:00,2219.1096366500337,2237.102417487737,2215.111240908322,2216.11083984375,626356,0.0,0.0
2020-02-21 00:00:00+00:00,2227.106532576055,2250.0973091690757,2208.1141519122557,2226.10693359375,1016742,0.0,0.0
2020-02-24 00:00:00+00:00,2192.120645419034,2199.1178385416665,2122.148714192708,2144.139892578125,986143,0.0,0.0
2020-02-25 00:00:00+00:00,2120.1497151072076,2161.133278671279,2083.1645479884114,2097.158935546875,960043,0.0,0.0
2020-02-26 00:00:00+00:00,2088.1628871968396,2107.1552734375,2018.1909378891426,2107.1552734375,982732,0.0,0.0
2020-02-27 00:00:00+00:00,2068.1703627045854,2075.167555811851,2008.1944217851678,2021.189208984375,965373,0.0,0.0
2020-02-28 00:00:00+00:00,1952.2169396384138,2021.189273911353,1896.239392982115,1928.2265625,2846126,0.0,0.0
2020-03-02 00:00:00+00:00,1954.7159366994385,2008.1944857218984,1910.7335786248923,1996.6990966796875,1930730,0.0,0.0
2020-03-03 00:00:00+00:00,2029.1858944247506,2094.1598270048535,2009.1939151693343,2053.17626953125,1094307,0.0,0.0
2020-03-04 00:00:00+00:00,2057.1749766474186,2104.1561350062275,2045.9895211318265,2069.170166015625,2109986,0.0,0.0
2020-03-05 00:00:00+00:00,2105.155396386016,2109.1537922006146,2062.1726413790843,2084.163818359375,1053099,0.0,0.0
2020-03-06 00:00:00+00:00,2041.181221859329,2059.552758742685,2010.8384127884578,2043.180419921875,1121578,0.0,0.0
2020-03-09 00:00:00+00:00,1892.2409238622256,1996.1992207886235,1851.7571640014648,1975.2076416015625,1902794,0.0,0.0
2020-03-10 00:00:00+00:00,1998.698291464734,2042.7805849667345,1953.2165348947688,1956.21533203125,2093784,0.0,0.0
2020-03-11 00:00:00+00:00,1982.7047218021723,1999.198106178142,1909.7339909266702,1912.7327880859375,1621748,0.0,0.0
2020-03-12 00:00:00+00:00,1807.77492809243,1849.758089264607,1747.7989835607486,1810.27392578125,2152186,0.0,0.0
2020-03-13 00:00:00+00:00,1897.2392005775837,1980.2059306344538,1815.7718692566812,1846.2596435546875,1883246,0.0,0.0
2020-03-16 00:00:00+00:00,1753.796567201027,1844.2602829785665,1699.3184179206303,1825.7677001953125,1839976,0.0,0.0
2020-03-17 00:00:00+00:00,1880.745619362932,1923.2285791412603,1834.2642633701728,1905.735595703125,1531889,0.0,0.0
2020-03-18 00:00:00+00:00,1857.2549513504307,1872.2489364259186,1741.8012662691742,1776.7872314453125,3279645,0.0,0.0
2020-03-19 00:00:00+00:00,1771.2896031438506,1898.7384882459053,1692.3212743355186,1864.2523193359375,1859595,0.0,0.0
2020-03-20 00:00:00+00:00,1957.2150956071546,1976.082529176912,1855.2559843957501,1881.745361328125,2524589,0.0,0.0
2020-03-23 00:00:00+00:00,1765.2919738806145,1794.7102284710977,1659.3344714846094,1666.3316650390625,2353799,0.0,0.0
2020-03-24 00:00:00+00:00,1717.8110226710337,1842.2611083984375,1699.3184396512988,1842.2611083984375,1767733,0.0,0.0
2020-03-25 00:00:00+00:00,1841.7610476631264,1859.2540291198998,1720.3097764061008,1831.2652587890625,1264930,0.0,0.0
2020-03-26 00:00:00+00:00,1774.288476401637,1972.2091064453125,1773.7886768308197,1972.2091064453125,1786899,0.0,0.0
2020-03-27 00:00:00+00:00,1921.2293921298667,1921.2293921298667,1824.768082899621,1890.2418212890625,1778766,0.0,0.0
2020-03-30 00:00:00+01:00,1897.2390178496826,1908.734407051617,1762.8928796419327,1869.250244140625,1566862,0.0,0.0
2020-03-31 00:00:00+01:00,1887.7430078684197,1956.2155501183465,1762.893048763182,1920.22998046875,2660151,0.0,0.0
2020-04-01 00:00:00+01:00,1865.751648473407,1882.7448325205796,1813.78652972782,1862.2530517578125,1260211,0.0,0.0
2020-04-02 00:00:00+01:00,1859.2541344856982,1879.2461144264046,1795.2797986754376,1841.2613525390625,2413979,0.0,0.0
2020-04-03 00:00:00+01:00,1849.25826860818,1888.742431640625,1827.2670891977043,1888.742431640625,951849,0.0,0.0
2020-04-06 00:00:00+01:00,1895.7395420378855,1928.2265101983028,1826.767209635769,1847.7587890625,1418451,0.0,0.0
2020-04-07 00:00:00+01:00,1889.2423502604167,1902.7369384765625,1833.2647991415895,1902.7369384765625,2103328,0.0,0.0
2020-04-08 00:00:00+01:00,1871.2494777413995,1956.215399540555,1859.2542887815187,1917.7308349609375,1354622,0.0,0.0
2020-04-09 00:00:00+01:00,1948.21862421181,1976.20739870023,1909.2342597457964,1969.210205078125,1239043,0.0,0.0
2020-04-14 00:00:00+01:00,1982.704904179339,2018.190673828125,1908.234767874141,2018.190673828125,1162768,0.0,0.0
2020-04-15 00:00:00+01:00,2040.1815764811445,2043.1803735068395,1968.7102473687478,1982.204833984375,1518696,0.0,0.0
2020-04-16 00:00:00+01:00,1990.201678827277,2015.1916547040635,1968.7102995732407,1980.2056884765625,1068552,0.0,0.0
2020-04-17 00:00:00+01:00,2033.1844712275838,2131.145178297546,2022.1888816585063,2118.150390625,1908550,0.0,0.0
2020-04-20 00:00:00+01:00,2127.146786077236,2137.142776613313,2071.1233590405163,2090.16162109375,1146639,0.0,0.0
2020-04-21 00:00:00+01:00,2095.1598900408185,2167.131031301763,2072.1691088046837,2112.153076171875,1270743,0.0,0.0
2020-04-22 00:00:00+01:00,2120.1497304381887,2140.141712809129,2077.166968340668,2108.154541015625,1549239,0.0,0.0
2020-04-23 00:00:00+01:00,2113.152707946576,2131.1454935393094,2080.165934359898,2120.14990234375,1173080,0.0,0.0
2020-04-24 00:00:00+01:00,2085.1634525594486,2113.152223734743,2071.1690669718014,2078.166259765625,802594,0.0,0.0
2020-04-27 00:00:00+01:00,2104.155691947701,2123.148071114925,2087.1625105875537,2102.156494140625,533488,0.0,0.0
2020-04-28 00:00:00+01:00,2098.158723966058,2139.1422912279013,2093.1607279585164,2106.155517578125,1005643,0.0,0.0
2020-04-29 00:00:00+01:00,2107.1544192338947,2137.520163440817,2092.16043617483,2114.151611328125,713142,0.0,0.0
2020-04-30 00:00:00+01:00,2131.145022334779,2136.1430172276837,2079.1658754485643,2089.161865234375,1181035,0.0,0.0
2020-05-01 00:00:00+01:00,2063.172291791268,2092.160662170118,2036.6009205051585,2089.161865234375,477347,0.0,0.0
2020-05-04 00:00:00+01:00,2082.164824762565,2123.1483858836714,2056.375120419272,2118.150390625,892380,0.0,0.0
2020-05-05 00:00:00+01:00,2129.145577665118,2143.1399617436678,2109.1536004100462,2131.144775390625,1710345,0.0,0.0
2020-05-06 00:00:00+01:00,2136.1430800942812,2191.121025534237,2117.1506989422965,2175.12744140625,1577074,0.0,0.0
2020-05-07 00:00:00+01:00,2175.127589005822,2244.0999252380834,2170.1295936266724,2232.104736328125,1986266,0.0,0.0
2020-05-11 00:00:00+01:00,2264.091854403648,2274.0878449308166,2198.118316924337,2227.106689453125,891106,0.0,0.0
2020-05-12 00:00:00+01:00,2199.117969102073,2237.102734022927,2195.919300864655,2218.1103515625,792820,0.0,0.0
2020-05-13 00:00:00+01:00,2199.1179336376404,2256.09508010007,2176.1271552405196,2224.10791015625,976552,0.0,0.0
2020-05-14 00:00:00+01:00,2191.1207243646572,2197.118317588283,2094.1596339160387,2114.151611328125,1280303,0.0,0.0
2020-05-15 00:00:00+01:00,2132.1446351493237,2153.1113214782063,2113.152254433038,2142.140625,1068239,0.0,0.0
2020-05-18 00:00:00+01:00,2172.128590499233,2205.1153569449184,2155.1354077847886,2198.1181640625,531339,0.0,0.0
2020-05-19 00:00:00+01:00,2208.114329376707,2212.1127256272757,2171.129164058944,2196.119140625,1475020,0.0,0.0
2020-05-20 00:00:00+01:00,2191.1209518637893,2256.094885199166,2179.125764171104,2229.105712890625,1576458,0.0,0.0
2020-05-21 00:00:00+01:00,2224.1078406371244,2267.6753252910376,2202.1166619881283,2222.108642578125,1760788,0.0,0.0
