Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-02 00:00:00+00:00,989.444787867832,998.4216054996974,987.4499395051953,991.4396362304688,2178147,0.0,0.0
2020-01-03 00:00:00+00:00,987.4499316176783,989.6442769746391,981.0663925570547,986.8515014648438,2568563,0.0,0.0
2020-01-06 00:00:00+00:00,983.8591005707335,983.8591005707335,972.6879391112267,980.4678344726562,2417311,0.0,0.0
2020-01-07 00:00:00+00:00,989.8436744796197,994.2283468087087,981.8642818949487,990.6416015625,1728421,0.0,0.0
2020-01-08 00:00:00+00:00,991.239985893837,992.0329209495108,967.7008032069351,976.2786254882812,2450023,0.0,0.0
2020-01-09 00:00:00+00:00,978.6725252225009,989.2451961814546,958.1255525270012,961.3173217773438,2177748,0.0,0.0
2020-01-10 00:00:00+00:00,969.4960610060683,970.6929818989448,953.9362720324498,954.335205078125,1481737,0.0,0.0
2020-01-13 00:00:00+00:00,955.3328779036954,969.2608985914194,950.1462599352357,950.7447509765625,1715244,0.0,0.0
2020-01-14 00:00:00+00:00,963.5116168701479,967.3018160238645,954.9337945286878,957.3275756835938,1797143,0.0,0.0
2020-01-15 00:00:00+00:00,956.5296983407975,961.3173217773438,948.5503056539086,961.3173217773438,2179391,0.0,0.0
2020-01-16 00:00:00+00:00,967.3017489340048,969.695590800811,959.9208481208861,962.713623046875,2063122,0.0,0.0
2020-01-17 00:00:00+00:00,970.0945896543967,986.0533741743321,963.3121184090105,977.675048828125,1961787,0.0,0.0
2020-01-20 00:00:00+00:00,980.0687435190796,981.02032638508,968.2991531495102,968.8976440429688,952655,0.0,0.0
2020-01-21 00:00:00+00:00,967.9003480017786,971.3843313064117,959.5219614096063,963.5116577148438,1404530,0.0,0.0
2020-01-22 00:00:00+00:00,967.5013222372062,967.5013222372062,950.9441074655568,955.1332397460938,1993785,0.0,0.0
2020-01-23 00:00:00+00:00,956.5296361399427,969.0971544533826,952.7394370357251,956.3301391601562,2002076,0.0,0.0
2020-01-24 00:00:00+00:00,961.7162347034733,972.0894077953527,958.3249687462085,967.5012817382812,2242990,0.0,0.0
2020-01-27 00:00:00+00:00,963.9106848326023,963.9106848326023,945.3585598487269,946.5554809570312,1391982,0.0,0.0
2020-01-28 00:00:00+00:00,957.5270510861083,958.723972075552,946.1563930032885,958.5244750976562,1460174,0.0,0.0
2020-01-29 00:00:00+00:00,959.3223840719218,966.7033459696016,955.7316820491164,962.9131469726562,2142884,0.0,0.0
2020-01-30 00:00:00+00:00,960.1201897087615,962.1150374421086,941.1691362419647,947.5526733398438,2557236,0.0,0.0
2020-01-31 00:00:00+00:00,946.5554045654817,950.5451006858842,934.5863162042743,935.583740234375,1715785,0.0,0.0
2020-02-03 00:00:00+00:00,937.3791370888091,945.3585297192785,933.9879317476203,943.1641845703125,2017754,0.0,0.0
2020-02-04 00:00:00+00:00,945.5580290677065,955.7317668725029,944.0618929457639,953.138427734375,1548979,0.0,0.0
2020-02-05 00:00:00+00:00,953.3378368775899,959.7213747608188,948.3507169306702,952.9389038085938,3151970,0.0,0.0
2020-02-06 00:00:00+00:00,958.5245418175866,961.7163110522955,941.3688354492188,941.3688354492188,1454432,0.0,0.0
2020-02-07 00:00:00+00:00,945.1588742315339,946.754789016765,932.0687203171818,938.3764038085938,1991923,0.0,0.0
2020-02-10 00:00:00+00:00,934.5863835432062,954.9338595745102,931.3946142413242,953.7369384765625,1474462,0.0,0.0
2020-02-11 00:00:00+00:00,957.5272665750366,971.8901999248397,956.7293393618129,970.0947875976562,1671385,0.0,0.0
2020-02-12 00:00:00+00:00,974.2837307248474,985.6543884391073,932.0687835536303,982.2631225585938,2011930,0.0,0.0
2020-02-13 00:00:00+00:00,978.67239371081,982.997222504873,965.1073914391711,968.4986572265625,2568165,0.0,0.0
2020-02-14 00:00:00+00:00,973.0869449615275,994.4318454333376,970.4936666064568,993.2349243164062,2095722,0.0,0.0
