Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-02 00:00:00+00:00,473.8366101018966,482.4835376098174,473.8366101018966,479.5713195800781,25049010,0.0,0.0
2020-01-03 00:00:00+00:00,484.9071652529217,493.6338982628673,483.8439903409155,492.73626708984375,42354025,0.0,0.0
2020-01-06 00:00:00+00:00,498.67038770036885,507.0779631322551,492.7860832127895,502.7594909667969,47220192,0.0,0.0
2020-01-07 00:00:00+00:00,503.6571277207174,504.1557981442033,497.3240072551616,497.4736022949219,46243068,0.0,0.0
2020-01-08 00:00:00+00:00,500.1664314102752,500.58432355313755,491.09062367626296,492.9855651855469,37974090,0.0,0.0
2020-01-09 00:00:00+00:00,491.9881614867972,495.7281891600794,488.45857124298334,490.7414855957031,34183235,0.0,0.0
2020-01-10 00:00:00+00:00,496.67573170707664,498.1717429471582,492.48688806027764,493.93304443359375,37061310,0.0,0.0
2020-01-13 00:00:00+00:00,494.88056700144733,498.17177979851766,491.9383991704081,495.7781677246094,36032723,0.0,0.0
2020-01-14 00:00:00+00:00,494.4815586603971,496.8303072119363,491.93835178367834,494.581298828125,35181698,0.0,0.0
2020-01-15 00:00:00+00:00,495.5287849515703,498.37717787201393,492.93569277180825,493.8831787109375,43772276,0.0,0.0
2020-01-16 00:00:00+00:00,495.1797068804587,500.7648214441398,493.86320972056603,496.526123046875,35327489,0.0,0.0
2020-01-17 00:00:00+00:00,495.9277018031745,498.570648777284,493.1132151371657,495.0799560546875,39732046,0.0,0.0
2020-01-20 00:00:00+00:00,498.2715916309955,498.7702621529568,490.79153380157635,492.18780517578125,45101558,0.0,0.0
2020-01-21 00:00:00+00:00,490.6916878233838,490.8911681637363,485.7049836788372,489.04608154296875,38216582,0.0,0.0
2020-01-22 00:00:00+00:00,489.69433803340024,490.39248877543173,478.9230694528572,479.2222595214844,33169974,0.0,0.0
2020-01-23 00:00:00+00:00,478.72358226178966,481.8651996830975,474.48488387718004,480.86785888671875,37661510,0.0,0.0
2020-01-24 00:00:00+00:00,485.70500426122317,488.2980966135584,482.2641660811054,484.8074035644531,31085412,0.0,0.0
2020-01-27 00:00:00+00:00,479.62124105691,481.41647296996234,473.43774563131905,475.6817626953125,39427588,0.0,0.0
2020-01-28 00:00:00+00:00,478.025405594763,481.56598349167086,476.1304642717375,480.4689025878906,26093707,0.0,0.0
2020-01-29 00:00:00+00:00,480.9675580547601,483.22654937548015,476.5293797146259,476.6291198730469,34009086,0.0,0.0
2020-01-30 00:00:00+00:00,470.74490499860417,471.8918409468023,462.76219062305915,465.8579406738281,35934538,0.0,0.0
2020-01-31 00:00:00+00:00,469.34856506559356,469.9968304686102,452.74284759361615,455.48553466796875,43566411,0.0,0.0
